name,class,cX,cY,wX,hY,Wraw,Hraw
41X42-0204501,0,0.547885,0.085366,0.026337,0.086179,3840,2160
41X42-0204501,0,0.294094,0.401626,0.051875,0.04878,3840,2160
41X42-0204501,0,0.239026,0.388618,0.051875,0.042276,3840,2160
41X42-0204501,4,0.495211,0.499187,0.008779,0.039024,3840,2160
41X42-0204501,6,0.585395,0.056098,0.008779,0.014634,3840,2160
41X42-0204501,6,0.249002,0.321951,0.014366,0.022764,3840,2160
41X42-0204501,6,0.183559,0.405691,0.011173,0.017886,3840,2160
41X42-0204501,6,0.860335,0.650407,0.014366,0.022764,3840,2160
41X42-0204501,0,0.176776,0.377236,0.056664,0.055285,3840,2160
41X42-0204601,6,0.79569,0.631707,0.015962,0.02439,3840,2160
41X42-0204601,6,0.298484,0.326016,0.009577,0.011382,3840,2160
41X42-0204601,6,0.235834,0.318699,0.011971,0.01626,3840,2160
41X42-0204601,6,0.174781,0.405691,0.012769,0.017886,3840,2160
41X42-0204601,0,0.548284,0.088618,0.025539,0.089431,3840,2160
41X42-0204601,0,0.295291,0.404065,0.052674,0.053659,3840,2160
41X42-0204601,0,0.241022,0.384553,0.055866,0.047154,3840,2160
41X42-0204601,0,0.177574,0.385366,0.05826,0.045528,3840,2160
41X42-0204701,0,0.548683,0.091057,0.021548,0.087805,3840,2160
41X42-0204701,0,0.293695,0.399187,0.052674,0.053659,3840,2160
41X42-0204701,0,0.239824,0.386179,0.055068,0.047154,3840,2160
41X42-0204701,0,0.177973,0.378049,0.057462,0.050407,3840,2160
41X42-0204701,6,0.731844,0.638211,0.012769,0.02439,3840,2160
41X42-0204701,6,0.350359,0.345528,0.011173,0.017886,3840,2160
41X42-0204701,6,0.239824,0.315447,0.008779,0.01626,3840,2160
41X42-0204701,6,0.184757,0.412195,0.011971,0.017886,3840,2160
41X42-0204801,6,0.400638,0.352846,0.007981,0.019512,3840,2160
41X42-0204801,6,0.184358,0.407317,0.006385,0.02439,3840,2160
41X42-0204801,6,0.671189,0.622764,0.009577,0.013008,3840,2160
41X42-0204801,6,0.573424,0.06748,0.011971,0.027642,3840,2160
41X42-0204801,0,0.547486,0.086179,0.02075,0.084553,3840,2160
41X42-0204801,0,0.294493,0.401626,0.052674,0.052033,3840,2160
41X42-0204801,0,0.239026,0.385366,0.050279,0.045528,3840,2160
41X42-0204801,0,0.176776,0.384553,0.055068,0.047154,3840,2160
41X42-0204901,0,0.548284,0.090244,0.019154,0.095935,3840,2160
41X42-0204901,0,0.871907,0.579675,0.059856,0.043902,3840,2160
41X42-0204901,0,0.294094,0.402439,0.050279,0.053659,3840,2160
41X42-0204901,0,0.239425,0.382927,0.05427,0.043902,3840,2160
41X42-0204901,0,0.174781,0.384553,0.057462,0.034146,3840,2160
41X42-0204901,6,0.610535,0.614634,0.009577,0.01626,3840,2160
41X42-0204901,6,0.586991,0.163415,0.005587,0.030894,3840,2160
41X42-0204901,6,0.443735,0.347967,0.007981,0.019512,3840,2160
41X42-0204901,6,0.186752,0.409756,0.011173,0.01626,3840,2160
41X42-0204901,0,0.403033,0.94878,0.025539,0.089431,3840,2160
41X42-0205001,0,0.363528,0.517073,0.055068,0.04878,3840,2160
41X42-0205001,0,0.402235,0.926016,0.023943,0.099187,3840,2160
41X42-0205001,0,0.548284,0.086179,0.025539,0.097561,3840,2160
41X42-0205001,0,0.294493,0.404878,0.05427,0.052033,3840,2160
41X42-0205001,0,0.238627,0.386179,0.055866,0.04065,3840,2160
41X42-0205001,0,0.179968,0.382927,0.059856,0.04065,3840,2160
41X42-0205001,6,0.557861,0.656098,0.006385,0.017886,3840,2160
41X42-0205001,6,0.586193,0.269106,0.007183,0.011382,3840,2160
41X42-0205001,6,0.474062,0.30813,0.007981,0.021138,3840,2160
41X42-0205001,6,0.189146,0.406504,0.009577,0.022764,3840,2160
41X42-0205001,6,0.971269,0.658537,0.015962,0.019512,3840,2160
41X42-0205101,6,0.531125,0.304878,0.010375,0.014634,3840,2160
41X42-0205101,6,0.581006,0.378862,0.009577,0.019512,3840,2160
41X42-0205101,6,0.928172,0.561789,0.017558,0.021138,3840,2160
41X42-0205101,6,0.521149,0.747154,0.009577,0.02439,3840,2160
41X42-0205101,6,0.185954,0.407317,0.009577,0.014634,3840,2160
41X42-0205101,0,0.546688,0.092683,0.022346,0.097561,3840,2160
41X42-0205101,0,0.293296,0.404065,0.051875,0.047154,3840,2160
41X42-0205101,0,0.237031,0.386179,0.052674,0.053659,3840,2160
41X42-0205101,0,0.176776,0.380488,0.056664,0.055285,3840,2160
41X42-0205101,0,0.404629,0.926829,0.025539,0.100813,3840,2160
41X42-0205101,6,0.032322,0.747967,0.015164,0.022764,3840,2160
41X42-0205201,0,0.548683,0.089431,0.024741,0.091057,3840,2160
41X42-0205201,0,0.40423,0.922764,0.026337,0.092683,3840,2160
41X42-0205201,0,0.294493,0.402439,0.05427,0.053659,3840,2160
41X42-0205201,0,0.242219,0.386179,0.051875,0.047154,3840,2160
41X42-0205201,0,0.177973,0.381301,0.049481,0.043902,3840,2160
41X42-0205201,6,0.895451,0.486179,0.015962,0.022764,3840,2160
41X42-0205201,6,0.625698,0.417886,0.011173,0.01626,3840,2160
41X42-0205201,6,0.568635,0.330081,0.008779,0.019512,3840,2160
41X42-0205201,6,0.454908,0.776423,0.012769,0.021138,3840,2160
41X42-0205201,6,0.186353,0.404878,0.011971,0.01626,3840,2160
41X42-0205201,5,0.956504,0.55122,0.031125,0.013008,3840,2160
41X42-0205201,6,0.088188,0.753659,0.01676,0.027642,3840,2160
41X42-0205301,5,0.8332,0.53252,0.02075,0.014634,3840,2160
41X42-0205301,0,0.548683,0.089431,0.023144,0.097561,3840,2160
41X42-0205301,0,0.481245,0.865041,0.02075,0.104065,3840,2160
41X42-0205301,0,0.403033,0.913821,0.028731,0.100813,3840,2160
41X42-0205301,0,0.295291,0.400813,0.059058,0.056911,3840,2160
41X42-0205301,0,0.239026,0.384553,0.051875,0.043902,3840,2160
41X42-0205301,0,0.175579,0.380488,0.059058,0.055285,3840,2160
41X42-0205301,6,0.383081,0.794309,0.009577,0.021138,3840,2160
41X42-0205301,6,0.587789,0.402439,0.010375,0.021138,3840,2160
41X42-0205301,6,0.687949,0.423577,0.012769,0.017886,3840,2160
41X42-0205301,6,0.149641,0.764228,0.013567,0.013008,3840,2160
41X42-0205401,6,0.634477,0.405691,0.009577,0.017886,3840,2160
41X42-0205401,6,0.744214,0.422764,0.010375,0.01626,3840,2160
41X42-0205401,6,0.316042,0.799187,0.007981,0.027642,3840,2160
41X42-0205401,0,0.548683,0.086179,0.019952,0.094309,3840,2160
41X42-0205401,0,0.499601,0.23252,0.025539,0.110569,3840,2160
41X42-0205401,0,0.293296,0.400813,0.056664,0.050407,3840,2160
41X42-0205401,0,0.237829,0.385366,0.047885,0.045528,3840,2160
41X42-0205401,0,0.176377,0.382927,0.057462,0.050407,3840,2160
41X42-0205401,0,0.350359,0.721138,0.05427,0.086179,3840,2160
41X42-0205401,4,0.486832,0.828455,0.012769,0.060163,3840,2160
41X42-0205401,5,0.727454,0.498374,0.027933,0.021138,3840,2160
41X42-0205501,5,0.660415,0.495935,0.024741,0.009756,3840,2160
41X42-0205501,0,0.546688,0.085366,0.022346,0.092683,3840,2160
41X42-0205501,0,0.166002,0.649593,0.059058,0.043902,3840,2160
41X42-0205501,0,0.295291,0.402439,0.052674,0.050407,3840,2160
41X42-0205501,0,0.240223,0.385366,0.05427,0.045528,3840,2160
41X42-0205501,0,0.177574,0.379675,0.05826,0.047154,3840,2160
41X42-0205501,6,0.189146,0.407317,0.009577,0.017886,3840,2160
41X42-0205501,6,0.680766,0.406504,0.009577,0.022764,3840,2160
41X42-0205501,6,0.785714,0.437398,0.01676,0.019512,3840,2160
41X42-0205501,4,0.505587,0.204878,0.010375,0.035772,3840,2160
41X42-0205501,1,0.494812,0.647154,0.030327,0.120325,3840,2160
41X42-0205501,6,0.45012,0.023577,0.011173,0.027642,3840,2160
41X42-0205601,1,0.505188,0.043902,0.028731,0.087805,3840,2160
41X42-0205601,0,0.54589,0.089431,0.023943,0.091057,3840,2160
41X42-0205601,0,0.761373,0.557724,0.062251,0.039024,3840,2160
41X42-0205601,0,0.294493,0.400813,0.05427,0.050407,3840,2160
41X42-0205601,0,0.238228,0.382927,0.056664,0.04065,3840,2160
41X42-0205601,0,0.176377,0.384553,0.060654,0.047154,3840,2160
41X42-0205601,5,0.616919,0.473171,0.025539,0.022764,3840,2160
41X42-0205601,6,0.840782,0.468293,0.008779,0.013008,3840,2160
41X42-0205601,6,0.724661,0.408943,0.014366,0.014634,3840,2160
41X42-0205601,6,0.442937,0.131707,0.007981,0.03252,3840,2160
41X42-0205601,6,0.186353,0.410569,0.011971,0.021138,3840,2160
41X42-0205601,6,0.313248,0.871545,0.015164,0.029268,3840,2160
41X42-0205701,6,0.448524,0.247967,0.014366,0.021138,3840,2160
41X42-0205701,6,0.768555,0.430894,0.012769,0.022764,3840,2160
41X42-0205701,6,0.183958,0.404065,0.013567,0.017886,3840,2160
41X42-0205701,0,0.547087,0.084553,0.023144,0.091057,3840,2160
41X42-0205701,0,0.65403,0.54065,0.063049,0.053659,3840,2160
41X42-0205701,0,0.295291,0.4,0.055866,0.04878,3840,2160
41X42-0205701,0,0.236632,0.385366,0.05826,0.045528,3840,2160
41X42-0205701,0,0.174381,0.382114,0.05826,0.04878,3840,2160
41X42-0205701,5,0.603352,0.474797,0.02075,0.01626,3840,2160
41X42-0205701,6,0.023144,0.746341,0.015962,0.013008,3840,2160
41X42-0205701,6,0.872706,0.55122,0.015164,0.019512,3840,2160
41X42-0205801,5,0.602155,0.473171,0.019952,0.013008,3840,2160
41X42-0205801,0,0.545491,0.087805,0.021548,0.087805,3840,2160
41X42-0205801,0,0.643655,0.539024,0.059856,0.047154,3840,2160
41X42-0205801,0,0.296887,0.405691,0.055866,0.047154,3840,2160
41X42-0205801,0,0.239425,0.381301,0.059058,0.04065,3840,2160
41X42-0205801,0,0.174381,0.384553,0.059856,0.047154,3840,2160
41X42-0205801,6,0.821229,0.439024,0.009577,0.01626,3840,2160
41X42-0205801,6,0.445331,0.356098,0.011173,0.022764,3840,2160
41X42-0205801,6,0.073025,0.754472,0.010375,0.022764,3840,2160
41X42-0205801,6,0.91261,0.639024,0.011971,0.01626,3840,2160
41X42-0205901,6,0.868715,0.452033,0.013567,0.01626,3840,2160
41X42-0205901,6,0.130487,0.749593,0.01676,0.026016,3840,2160
41X42-0205901,6,0.185156,0.402439,0.014366,0.021138,3840,2160
41X42-0205901,0,0.545491,0.086179,0.019952,0.091057,3840,2160
41X42-0205901,0,0.628093,0.539837,0.063847,0.039024,3840,2160
41X42-0205901,0,0.294094,0.4,0.055068,0.04878,3840,2160
41X42-0205901,0,0.238228,0.384553,0.051875,0.047154,3840,2160
41X42-0205901,0,0.176377,0.385366,0.05427,0.045528,3840,2160
41X42-0205901,6,0.465283,0.482927,0.012769,0.029268,3840,2160
41X42-0205901,5,0.567039,0.460976,0.024741,0.014634,3840,2160
41X42-0205901,6,0.962889,0.660163,0.018356,0.026016,3840,2160
41X42-0206001,5,0.464086,0.44065,0.023144,0.013008,3840,2160
41X42-0206001,6,0.500399,0.609756,0.012769,0.026016,3840,2160
41X42-0206001,0,0.54589,0.086992,0.023943,0.089431,3840,2160
41X42-0206001,0,0.464884,0.525203,0.061453,0.039024,3840,2160
41X42-0206001,0,0.293296,0.401626,0.056664,0.058537,3840,2160
41X42-0206001,0,0.238228,0.386179,0.051875,0.04065,3840,2160
41X42-0206001,0,0.173583,0.381301,0.059856,0.053659,3840,2160
41X42-0206001,6,0.192737,0.410569,0.010375,0.017886,3840,2160
41X42-0206001,6,0.918196,0.460163,0.013567,0.013008,3840,2160
41X42-0206101,6,0.533919,0.705691,0.007981,0.029268,3840,2160
41X42-0206101,6,0.965283,0.479675,0.021548,0.013008,3840,2160
41X42-0206101,0,0.546688,0.088618,0.023943,0.089431,3840,2160
41X42-0206101,0,0.294094,0.402439,0.051875,0.050407,3840,2160
41X42-0206101,0,0.239824,0.381301,0.056664,0.04065,3840,2160
41X42-0206101,0,0.177973,0.381301,0.057462,0.047154,3840,2160
41X42-0206101,0,0.103751,0.491057,0.055866,0.052033,3840,2160
41X42-0206101,5,0.340383,0.452033,0.019952,0.013008,3840,2160
41X42-0206101,6,0.97087,0.665041,0.013567,0.019512,3840,2160
41X42-0206101,6,0.973663,0.681301,0.012769,0.01626,3840,2160
41X42-0206201,6,0.546289,0.812195,0.011971,0.027642,3840,2160
41X42-0206201,6,0.925379,0.668293,0.015164,0.013008,3840,2160
41X42-0206201,6,0.921389,0.653659,0.015164,0.013008,3840,2160
41X42-0206201,6,0.178372,0.408943,0.011971,0.021138,3840,2160
41X42-0206201,0,0.548284,0.085366,0.023943,0.089431,3840,2160
41X42-0206201,0,0.294493,0.401626,0.05427,0.055285,3840,2160
41X42-0206201,0,0.238627,0.38374,0.051077,0.04878,3840,2160
41X42-0206201,0,0.176377,0.378862,0.05427,0.045528,3840,2160
41X42-0206201,5,0.21668,0.453659,0.021548,0.013008,3840,2160
41X42-0206301,5,0.08739,0.419512,0.023144,0.01626,3840,2160
41X42-0206301,0,0.54589,0.086179,0.023943,0.094309,3840,2160
41X42-0206301,0,0.725459,0.534959,0.055866,0.042276,3840,2160
41X42-0206301,0,0.918196,0.600813,0.059856,0.04065,3840,2160
41X42-0206301,0,0.292099,0.400813,0.055866,0.060163,3840,2160
41X42-0206301,0,0.237031,0.38374,0.05427,0.042276,3840,2160
41X42-0206301,0,0.175579,0.377236,0.067039,0.04878,3840,2160
41X42-0206301,6,0.871907,0.665041,0.010375,0.019512,3840,2160
41X42-0206301,6,0.869912,0.643902,0.017558,0.009756,3840,2160
41X42-0206301,6,0.548683,0.92439,0.010375,0.030894,3840,2160
41X42-0206301,6,0.309258,0.853659,0.013567,0.019512,3840,2160
41X42-0206401,6,0.836393,0.647154,0.015962,0.019512,3840,2160
41X42-0206401,6,0.32083,0.87561,0.012769,0.027642,3840,2160
41X42-0206401,0,0.547885,0.087805,0.021548,0.094309,3840,2160
41X42-0206401,0,0.519952,0.386992,0.045491,0.094309,3840,2160
41X42-0206401,0,0.659617,0.562602,0.05826,0.04878,3840,2160
41X42-0206401,1,0.486433,0.801626,0.032721,0.15935,3840,2160
41X42-0206401,0,0.294094,0.403252,0.053472,0.055285,3840,2160
41X42-0206401,0,0.239026,0.385366,0.059856,0.045528,3840,2160
41X42-0206401,0,0.175978,0.380488,0.05826,0.04878,3840,2160
41X42-0206401,6,0.18755,0.400813,0.014366,0.014634,3840,2160
41X42-0206501,0,0.54589,0.09187,0.023943,0.092683,3840,2160
41X42-0206501,3,0.473663,0.955285,0.023144,0.086179,3840,2160
41X42-0206501,0,0.40423,0.94065,0.026337,0.099187,3840,2160
41X42-0206501,0,0.639665,0.560976,0.05826,0.035772,3840,2160
41X42-0206501,1,0.490423,0.61626,0.035914,0.143089,3840,2160
41X42-0206501,0,0.294493,0.404878,0.05427,0.055285,3840,2160
41X42-0206501,0,0.238627,0.38374,0.060654,0.042276,3840,2160
41X42-0206501,0,0.173982,0.377236,0.055866,0.039024,3840,2160
41X42-0206501,6,0.187949,0.404065,0.013567,0.017886,3840,2160
41X42-0206501,6,0.799681,0.635772,0.009577,0.013008,3840,2160
41X42-0206501,6,0.782123,0.64065,0.009577,0.01626,3840,2160
41X42-0206501,6,0.318436,0.871545,0.012769,0.029268,3840,2160
41X42-0206601,0,0.547087,0.085366,0.021548,0.086179,3840,2160
41X42-0206601,0,0.639665,0.555285,0.056664,0.047154,3840,2160
41X42-0206601,0,0.832402,0.55122,0.057462,0.042276,3840,2160
41X42-0206601,0,0.303272,0.629268,0.052674,0.081301,3840,2160
41X42-0206601,0,0.292897,0.402439,0.05427,0.047154,3840,2160
41X42-0206601,0,0.238228,0.385366,0.056664,0.042276,3840,2160
41X42-0206601,0,0.173184,0.379675,0.060654,0.056911,3840,2160
41X42-0206601,3,0.482442,0.593496,0.023144,0.097561,3840,2160
41X42-0206601,1,0.500798,0.080488,0.034318,0.141463,3840,2160
41X42-0206601,5,0.742219,0.490244,0.027135,0.014634,3840,2160
41X42-0206601,6,0.767757,0.629268,0.011173,0.013008,3840,2160
41X42-0206601,6,0.735036,0.630894,0.014366,0.022764,3840,2160
41X42-0206601,6,0.330008,0.911382,0.013567,0.017886,3840,2160
41X42-0206601,6,0.449322,0.015447,0.011173,0.021138,3840,2160
41X42-0206601,6,0.191939,0.397561,0.010375,0.027642,3840,2160
41X42-0206701,6,0.190742,0.395935,0.014366,0.017886,3840,2160
41X42-0206701,6,0.457702,0.134959,0.010375,0.026016,3840,2160
41X42-0206701,6,0.743017,0.621951,0.012769,0.02439,3840,2160
41X42-0206701,6,0.706704,0.585366,0.008779,0.01626,3840,2160
41X42-0206701,5,0.64166,0.447967,0.023943,0.014634,3840,2160
41X42-0206701,0,0.774541,0.539837,0.053472,0.042276,3840,2160
41X42-0206701,0,0.639665,0.557724,0.05826,0.039024,3840,2160
41X42-0206701,0,0.549082,0.087805,0.023943,0.087805,3840,2160
41X42-0206701,0,0.027933,0.463415,0.05427,0.045528,3840,2160
41X42-0206701,0,0.295291,0.403252,0.051077,0.04878,3840,2160
41X42-0206701,0,0.239425,0.384553,0.062251,0.04065,3840,2160
41X42-0206701,0,0.177973,0.378862,0.059058,0.04878,3840,2160
41X42-0206701,4,0.871508,0.547967,0.02075,0.019512,3840,2160
41X42-0206801,4,0.826417,0.537398,0.019952,0.02439,3840,2160
41X42-0206801,5,0.642059,0.447154,0.021548,0.013008,3840,2160
41X42-0206801,6,0.684358,0.479675,0.011971,0.019512,3840,2160
41X42-0206801,6,0.463687,0.26748,0.011173,0.021138,3840,2160
41X42-0206801,6,0.191141,0.394309,0.013567,0.02439,3840,2160
41X42-0206801,0,0.547885,0.088618,0.021548,0.082927,3840,2160
41X42-0206801,0,0.638867,0.554472,0.053472,0.045528,3840,2160
41X42-0206801,0,0.771748,0.534959,0.05427,0.045528,3840,2160
41X42-0206801,0,0.294493,0.403252,0.057462,0.055285,3840,2160
41X42-0206801,0,0.239824,0.382114,0.053472,0.04878,3840,2160
41X42-0206801,0,0.175579,0.379675,0.05427,0.043902,3840,2160
41X42-0206901,0,0.769354,0.541463,0.057462,0.045528,3840,2160
41X42-0206901,0,0.634477,0.556911,0.05427,0.047154,3840,2160
41X42-0206901,0,0.547885,0.089431,0.027933,0.094309,3840,2160
41X42-0206901,0,0.345571,0.670732,0.0415,0.086179,3840,2160
41X42-0206901,0,0.294493,0.403252,0.05427,0.042276,3840,2160
41X42-0206901,0,0.237829,0.386992,0.052674,0.04878,3840,2160
41X42-0206901,0,0.178372,0.378049,0.061453,0.047154,3840,2160
41X42-0206901,5,0.638468,0.447154,0.027135,0.019512,3840,2160
41X42-0206901,4,0.825219,0.539024,0.027135,0.021138,3840,2160
41X42-0206901,6,0.646848,0.415447,0.013567,0.02439,3840,2160
41X42-0206901,6,0.434956,0.355285,0.011173,0.014634,3840,2160
41X42-0206901,6,0.195531,0.400813,0.007981,0.017886,3840,2160
41X42-0207001,0,0.549481,0.091057,0.021548,0.091057,3840,2160
41X42-0207001,0,0.634477,0.55935,0.05427,0.042276,3840,2160
41X42-0207001,0,0.752195,0.530081,0.05826,0.039024,3840,2160
41X42-0207001,0,0.29569,0.403252,0.053472,0.055285,3840,2160
41X42-0207001,0,0.24182,0.384553,0.051077,0.043902,3840,2160
41X42-0207001,0,0.177574,0.380488,0.051875,0.035772,3840,2160
41X42-0207001,0,0.025539,0.455285,0.049481,0.04878,3840,2160
41X42-0207001,4,0.825619,0.54065,0.026337,0.021138,3840,2160
41X42-0207001,5,0.63767,0.449593,0.019154,0.017886,3840,2160
41X42-0207001,6,0.592578,0.420325,0.008779,0.017886,3840,2160
41X42-0207001,6,0.58739,0.4,0.011173,0.009756,3840,2160
41X42-0207001,6,0.380287,0.360976,0.010375,0.01626,3840,2160
41X42-0207001,6,0.196728,0.356098,0.011971,0.01626,3840,2160
41X42-0207101,0,0.547087,0.091057,0.023144,0.094309,3840,2160
41X42-0207101,0,0.651636,0.507317,0.055068,0.045528,3840,2160
41X42-0207101,0,0.502793,0.534146,0.057462,0.043902,3840,2160
41X42-0207101,0,0.29569,0.402439,0.056664,0.053659,3840,2160
41X42-0207101,0,0.239425,0.385366,0.052674,0.045528,3840,2160
41X42-0207101,0,0.176776,0.382114,0.061453,0.052033,3840,2160
41X42-0207101,4,0.752993,0.515447,0.015164,0.019512,3840,2160
41X42-0207101,5,0.554669,0.443089,0.019154,0.017886,3840,2160
41X42-0207101,6,0.558659,0.380488,0.007981,0.009756,3840,2160
41X42-0207101,6,0.559457,0.364228,0.009577,0.009756,3840,2160
41X42-0207101,6,0.347167,0.396748,0.012769,0.029268,3840,2160
41X42-0207201,5,0.407023,0.447154,0.023943,0.013008,3840,2160
41X42-0207201,0,0.548284,0.087805,0.025539,0.094309,3840,2160
41X42-0207201,0,0.502394,0.356911,0.035914,0.105691,3840,2160
41X42-0207201,0,0.233839,0.477236,0.05427,0.050407,3840,2160
41X42-0207201,0,0.294094,0.398374,0.053472,0.052033,3840,2160
41X42-0207201,0,0.239824,0.38374,0.055068,0.045528,3840,2160
41X42-0207201,0,0.17917,0.379675,0.055068,0.047154,3840,2160
41X42-0207201,6,0.555068,0.382114,0.005587,0.013008,3840,2160
41X42-0207201,6,0.557861,0.36748,0.009577,0.019512,3840,2160
41X42-0207201,6,0.567039,0.080488,0.011971,0.021138,3840,2160
41X42-0207201,6,0.347167,0.404065,0.007981,0.017886,3840,2160
41X42-0207201,6,0.189944,0.347967,0.011173,0.01626,3840,2160
41X42-0207201,4,0.587789,0.471545,0.01676,0.022764,3840,2160
41X42-0207301,4,0.511572,0.239837,0.009577,0.037398,3840,2160
41X42-0207301,0,0.547087,0.09187,0.024741,0.089431,3840,2160
41X42-0207301,0,0.019154,0.394309,0.038308,0.050407,3840,2160
41X42-0207301,0,0.178771,0.378862,0.059058,0.045528,3840,2160
41X42-0207301,0,0.238627,0.382927,0.051077,0.053659,3840,2160
41X42-0207301,0,0.294094,0.400813,0.053472,0.050407,3840,2160
41X42-0207301,5,0.22905,0.439837,0.017558,0.014634,3840,2160
41X42-0207301,6,0.337989,0.517886,0.011971,0.02439,3840,2160
41X42-0207301,6,0.203113,0.378862,0.013567,0.022764,3840,2160
41X42-0207301,6,0.531125,0.382927,0.007183,0.014634,3840,2160
41X42-0207301,6,0.530726,0.362602,0.009577,0.013008,3840,2160
41X42-0207301,6,0.570231,0.178862,0.008779,0.029268,3840,2160
43X42-0100001,0,0.232441,0.445631,0.059086,0.040777,3840,2160
43X42-0100001,0,0.348384,0.538835,0.059086,0.052427,3840,2160
43X42-0100001,2,0.546823,0.186408,0.045708,0.209709,3840,2160
43X42-0100001,1,0.496098,0.933981,0.040134,0.124272,3840,2160
43X42-0100001,6,0.555741,0.802913,0.010033,0.036893,3840,2160
43X42-0100001,6,0.447046,0.2,0.013378,0.031068,3840,2160
43X42-0100001,5,0.508361,0.05534,0.011148,0.048544,3840,2160
43X42-0100001,5,0.676143,0.582524,0.027871,0.015534,3840,2160
43X42-0100001,4,0.707915,0.581553,0.026756,0.017476,3840,2160
43X42-0100001,4,0.246934,0.53301,0.012263,0.048544,3840,2160
43X42-0100001,6,0.01728,0.498058,0.014493,0.021359,3840,2160
43X42-0100001,6,0.737304,0.641892,0.015697,0.021236,3840,2160
43X42-0100101,0,0.348384,0.538835,0.059086,0.048544,3840,2160
43X42-0100101,0,0.402453,0.459223,0.057971,0.040777,3840,2160
43X42-0100101,0,0.490524,0.709709,0.024526,0.099029,3840,2160
43X42-0100101,1,0.488294,0.358252,0.040134,0.176699,3840,2160
43X42-0100101,2,0.545708,0.186408,0.043478,0.205825,3840,2160
43X42-0100101,6,0.554627,0.804854,0.010033,0.029126,3840,2160
43X42-0100101,6,0.720178,0.641748,0.011148,0.017476,3840,2160
43X42-0100101,6,0.447603,0.200971,0.014493,0.025243,3840,2160
43X42-0100101,6,0.016722,0.487379,0.017837,0.027184,3840,2160
43X42-0100101,5,0.672798,0.582524,0.025641,0.015534,3840,2160
43X42-0100101,4,0.702899,0.585437,0.025641,0.021359,3840,2160
43X42-0100101,4,0.244147,0.53301,0.011148,0.048544,3840,2160
43X42-0100201,0,0.484392,0.141748,0.027871,0.104854,3840,2160
43X42-0100201,0,0.099777,0.448544,0.059086,0.042718,3840,2160
43X42-0100201,0,0.345596,0.539806,0.060201,0.050485,3840,2160
43X42-0100201,0,0.448161,0.437864,0.055741,0.060194,3840,2160
43X42-0100201,2,0.545151,0.187379,0.042363,0.2,3840,2160
43X42-0100201,6,0.447046,0.2,0.017837,0.031068,3840,2160
43X42-0100201,6,0.554627,0.801942,0.012263,0.031068,3840,2160
43X42-0100201,6,0.735786,0.642718,0.013378,0.015534,3840,2160
43X42-0100201,6,0.012821,0.487379,0.016722,0.023301,3840,2160
43X42-0100201,5,0.671683,0.582524,0.027871,0.019417,3840,2160
43X42-0100201,4,0.703456,0.584466,0.026756,0.019417,3840,2160
43X42-0100201,4,0.245819,0.53301,0.012263,0.048544,3840,2160
43X42-0100301,0,0.322742,0.469903,0.056856,0.046602,3840,2160
43X42-0100301,0,0.347826,0.540777,0.060201,0.048544,3840,2160
43X42-0100301,0,0.494426,0.184466,0.03233,0.112621,3840,2160
43X42-0100301,2,0.545708,0.18932,0.041249,0.207767,3840,2160
43X42-0100301,6,0.735229,0.642718,0.018952,0.015534,3840,2160
43X42-0100301,6,0.555184,0.803883,0.011148,0.027184,3840,2160
43X42-0100301,6,0.445373,0.204854,0.018952,0.03301,3840,2160
43X42-0100301,4,0.122074,0.451456,0.0301,0.021359,3840,2160
43X42-0100301,4,0.24359,0.532039,0.010033,0.042718,3840,2160
43X42-0100301,4,0.704013,0.586408,0.023411,0.019417,3840,2160
43X42-0100301,5,0.67447,0.586408,0.022297,0.019417,3840,2160
43X42-0100401,0,0.419732,0.474757,0.056856,0.040777,3840,2160
43X42-0100401,0,0.348384,0.536893,0.059086,0.04466,3840,2160
43X42-0100401,4,0.32107,0.467961,0.026756,0.019417,3840,2160
43X42-0100401,4,0.245819,0.537864,0.014493,0.054369,3840,2160
43X42-0100401,4,0.703456,0.585437,0.026756,0.017476,3840,2160
43X42-0100401,5,0.675585,0.582524,0.026756,0.019417,3840,2160
43X42-0100401,6,0.568562,0.781553,0.011148,0.017476,3840,2160
43X42-0100401,6,0.555184,0.803883,0.011148,0.019417,3840,2160
43X42-0100401,6,0.736343,0.643689,0.014493,0.017476,3840,2160
43X42-0100401,6,0.448161,0.199029,0.017837,0.029126,3840,2160
43X42-0100401,2,0.546265,0.18835,0.042363,0.205825,3840,2160
43X42-0100501,0,0.43311,0.473786,0.056856,0.042718,3840,2160
43X42-0100501,0,0.350056,0.539806,0.060201,0.050485,3840,2160
43X42-0100501,2,0.546823,0.18835,0.043478,0.205825,3840,2160
43X42-0100501,6,0.56243,0.724272,0.010033,0.027184,3840,2160
43X42-0100501,6,0.562988,0.654369,0.011148,0.023301,3840,2160
43X42-0100501,6,0.738016,0.64466,0.015608,0.015534,3840,2160
43X42-0100501,6,0.448161,0.218447,0.017837,0.029126,3840,2160
43X42-0100501,4,0.706243,0.582524,0.023411,0.019417,3840,2160
43X42-0100501,4,0.246377,0.533981,0.013378,0.054369,3840,2160
43X42-0100501,4,0.425864,0.529126,0.028986,0.029126,3840,2160
43X42-0100501,5,0.67447,0.581553,0.024526,0.017476,3840,2160
43X42-0100601,0,0.510033,0.42233,0.050167,0.087379,3840,2160
43X42-0100601,0,0.350613,0.540777,0.059086,0.04466,3840,2160
43X42-0100601,2,0.546823,0.185437,0.043478,0.203883,3840,2160
